auction_ID,lot,num_uniq_bidders,uniq_bidders
s1_30_past-forward?locale=en_modernites,125,4,"[frozenset({'Nick'}), frozenset({'Miss', 'Messi'}), frozenset({'Cecil'}), frozenset({'Assassin'})]"
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,2133,5,"[frozenset({'Gabby'}), frozenset({'online'}), frozenset({'Patsy', 'Pat Salmon'}), frozenset({'Yen'}), frozenset({'phone'})]"
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,163,2,"[frozenset({'Claudia'}), frozenset({'online'})]"
s1_08_magnificent-jewels-6?locale=en,73,2,"[frozenset({'phone'}), frozenset({'Jones Bennett', 'Jones Bennett 70,000'})]"
s1_14_karl-karl-lagerfelds-estate?locale=en,11,2,"[frozenset({'online'}), frozenset({'telephone', 'phone'})]"
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,2123,2,"[frozenset({'Dan'}), frozenset({'Oz'})]"
s1_33_the-now-evening-auction?locale=en_contemporary-art-evening-auction-3?locale=en,109,2,"[frozenset({'Lisa Tennyson', 'Lisa', 'Lisa Dennison'}), frozenset({'lady'})]"
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,1032,2,"[frozenset({'Jen'}), frozenset({'b e. Julian 520002'})]"
s1_28_master-paintings-sculpture-part-i_,19,1,"[frozenset({'Lazenby', 'Jodi', 'George  I', 'Jose', 'George', 'George I'})]"
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,125,1,[frozenset({'Amy'})]
s1_18_art-contemporain-evening-sale-2?locale=en_,20,0,[]
s1_12_important-design-paris?locale=en,37,1,[frozenset({'online'})]
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,1018,1,[frozenset({'Carol'})]
s1_08_magnificent-jewels-6?locale=en,110,2,"[frozenset({'Van Cleef'}), frozenset({'Al 01308'})]"
s1_23_important-watches-3,245,2,"[frozenset({'online'}), frozenset({'Bid'})]"
s1_08_magnificent-jewels-6?locale=en,96,4,"[frozenset({'Kathleen'}), frozenset({'online'}), frozenset({'phone'}), frozenset({'Anna'})]"
s1_14_karl-karl-lagerfelds-estate?locale=en,13,3,"[frozenset({'Kevin Thomas'}), frozenset({'online'}), frozenset({'telephone', 'phone'})]"
s1_33_the-now-evening-auction?locale=en_contemporary-art-evening-auction-3?locale=en,19,5,"[frozenset({'Debbie'}), frozenset({'Ikea Mikael'}), frozenset({'David'}), frozenset({'Spitta'}), frozenset({'Townsend'})]"
s1_08_magnificent-jewels-6?locale=en,72,4,"[frozenset({'Gentleman'}), frozenset({'John'}), frozenset({'Jim'}), frozenset({'online', 'on line', 'Yvonne'})]"
s1_12_important-design-paris?locale=en,20,0,[]
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,157,2,"[frozenset({'Claudia'}), frozenset({'Tanya'})]"
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,1018,8,"[frozenset({'you Thomas', 'Thomas', 'Thomas 3320'}), frozenset({'Elmo'}), frozenset({'Fergus'}), frozenset({'Reminder'}), frozenset({'Sarah'}), frozenset({'Bourbon'}), frozenset({'Miller'}), frozenset({'Patty', 'Patsy'})]"
s1_30_past-forward?locale=en_modernites,15,2,"[frozenset({'Ssm'}), frozenset({'Simon'})]"
s1_14_karl-karl-lagerfelds-estate?locale=en,22,2,"[frozenset({'Mill'}), frozenset({'Jose Melo'})]"
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,1016,5,"[frozenset({'Patty Wong', 'Patty', 'Patsy'}), frozenset({'Janet'}), frozenset({'Tatiana Tri', 'Tatiana'}), frozenset({'phone'}), frozenset({'Ebudde'})]"
s1_12_important-design-paris?locale=en,23,6,"[frozenset({'Celestia'}), frozenset({'Susan'}), frozenset({'Pokemon'}), frozenset({'Deez Nuts'}), frozenset({'Add Italian'}), frozenset({'phone'})]"
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,132,1,[frozenset({'Maria'})]
s1_18_art-contemporain-evening-sale-2?locale=en_,12,1,[frozenset({'Vsauce'})]
s1_23_important-watches-3,323,2,"[frozenset({'online'}), frozenset({'Thousand Oaks'})]"
s1_18_art-contemporain-evening-sale-2?locale=en_,10,5,"[frozenset({'Jen'}), frozenset({'online'}), frozenset({'telephone', 'phone'}), frozenset({'Aunt'}), frozenset({'James'})]"
s1_30_past-forward?locale=en_modernites,14,2,"[frozenset({'Bell'}), frozenset({'Tiffany', 'Tunis Tiffany'})]"
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,17,4,"[frozenset({'David Trader', 'David', 'David Rothschild'}), frozenset({'Ben'}), frozenset({'Lisa'}), frozenset({'Elizabeth', 'Eliza'})]"
s1_12_important-design-paris?locale=en,112,1,[frozenset({'Anna'})]
s1_30_past-forward?locale=en_modernites,13,4,"[frozenset({'Miller'}), frozenset({'Saint Joseph MO', 'Joseph MO'}), frozenset({'Euros'}), frozenset({'Simpson'})]"
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,1033,3,"[frozenset({'Mushy'}), frozenset({'phone'}), frozenset({'Yuki'})]"
s1_12_important-design-paris?locale=en,83,3,"[frozenset({'online'}), frozenset({'Minnie Mouse'}), frozenset({'Xavier'})]"
s1_08_magnificent-jewels-6?locale=en,126,5,"[frozenset({'Olivia'}), frozenset({'telephone', 'phone'}), frozenset({'sir'}), frozenset({'gentleman'}), frozenset({'Frank'})]"
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,18,0,[]
s1_33_the-now-evening-auction?locale=en_contemporary-art-evening-auction-3?locale=en,108,1,"[frozenset({'Woody James', 'James'})]"
s1_30_past-forward?locale=en_modernites,111,0,[]
s1_23_important-watches-3,296,3,"[frozenset({'online', 'online bidder'}), frozenset({'Rich'}), frozenset({'phone'})]"
s1_23_important-watches-3,326,4,"[frozenset({'Jose'}), frozenset({'online'}), frozenset({'telephone', 'phone'}), frozenset({'Rich'})]"
s1_28_master-paintings-sculpture-part-i_,6,10,"[frozenset({'Bryson'}), frozenset({'Molly', 'Backwood Molly'}), frozenset({'George'}), frozenset({'Alex'}), frozenset({'Gucci Mane'}), frozenset({'Melissa MaGee'}), frozenset({'Maggie', '83019 Maggie'}), frozenset({'Joe'}), frozenset({'Navigate'}), frozenset({'Miss'})]"
s1_33_the-now-evening-auction?locale=en_contemporary-art-evening-auction-3?locale=en,18,4,"[frozenset({'sir'}), frozenset({'Emphasis'}), frozenset({'Mackenzie'}), frozenset({'Free Willy'})]"
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,114,5,"[frozenset({'Claudia'}), frozenset({'Lena', 'Angelina', 'Athena', 'Alina', 'Elena'}), frozenset({'Sherman'}), frozenset({'Webster'}), frozenset({'Lisa Dennison', 'Lisa Tennyson', 'Tennyson', 'Lisa Denison', 'Lisa'})]"
s1_23_important-watches-3,249,1,"[frozenset({'online', 'online bidder'})]"
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,2131,6,"[frozenset({'Shay'}), frozenset({'Foote'}), frozenset({'online'}), frozenset({'Benjamin Franklin'}), frozenset({'Freeman'}), frozenset({'phone'})]"
s1_08_magnificent-jewels-6?locale=en,67,1,[frozenset({'Elsa'})]
s1_23_important-watches-3,204,2,"[frozenset({'online'}), frozenset({'Buy Rolex'})]"
s1_08_magnificent-jewels-6?locale=en,155,0,[]
s1_28_master-paintings-sculpture-part-i_,20,3,"[frozenset({'Buck Jones'}), frozenset({'Sonia', 'Sonia st.'}), frozenset({'Francis'})]"
s1_23_important-watches-3,374,0,[]
s1_14_karl-karl-lagerfelds-estate?locale=en,14,7,"[frozenset({'Trina'}), frozenset({'Osman', 'Cosman'}), frozenset({'Elsa'}), frozenset({'Mila'}), frozenset({'Info'}), frozenset({'Academir'}), frozenset({'Levi'})]"
s1_30_past-forward?locale=en_modernites,17,3,"[frozenset({'Euros Avenue'}), frozenset({'Quanah G'}), frozenset({'Rudy Street', 'Rudy Street Hello', 'Hello'})]"
s1_14_karl-karl-lagerfelds-estate?locale=en,6,0,[]
s1_08_magnificent-jewels-6?locale=en,62,1,[frozenset({'online'})]
s1_22_surrealism-and-its-legacy?locale=en_,9,3,"[frozenset({'Euros'}), frozenset({'Azusa'}), frozenset({'phone'})]"
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,1023,7,"[frozenset({'Foreman', 'Freeman', 'Kyrie Spirit Foreman'}), frozenset({'Carrie'}), frozenset({'online'}), frozenset({'Sue'}), frozenset({'Caballo Chalan'}), frozenset({'Nachos'}), frozenset({'Terry'})]"
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,4,6,"[frozenset({'Bent'}), frozenset({'Brad Pinto', 'Brad Pinto Spirit'}), frozenset({'Spratt'}), frozenset({'Savage'}), frozenset({'Stephanie Pratt'}), frozenset({'Jackie'})]"
s1_12_important-design-paris?locale=en,15,0,[]
s1_23_important-watches-3,263,3,"[frozenset({'Janet', 'Janice', 'Janet 6005'}), frozenset({'online'}), frozenset({'telephone', 'phone'})]"
s1_23_important-watches-3,246,1,[frozenset({'online'})]
s1_12_important-design-paris?locale=en,58,2,"[frozenset({'Lunime'}), frozenset({'Valium'})]"
s1_23_important-watches-3,308,0,[]
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,128,0,[]
s1_23_important-watches-3,256,1,[frozenset({'online'})]
s1_08_magnificent-jewels-6?locale=en,204,1,[frozenset({'Yvonne'})]
s1_08_magnificent-jewels-6?locale=en,92,5,"[frozenset({'Kelly'}), frozenset({'Paula'}), frozenset({'Joanna'}), frozenset({'Frank'}), frozenset({'phone'})]"
s1_08_magnificent-jewels-6?locale=en,99,3,"[frozenset({'online'}), frozenset({'Frank'}), frozenset({'phone'})]"
s1_23_important-watches-3,279,2,"[frozenset({'online'}), frozenset({'Paul Newman'})]"
s1_28_master-paintings-sculpture-part-i_,5,0,[]
s1_30_past-forward?locale=en_modernites,24,1,[frozenset({'phone'})]
s1_12_important-design-paris?locale=en,144,2,"[frozenset({'Emilio Zapata'}), frozenset({'phone'})]"
s1_23_important-watches-3,282,3,"[frozenset({'online', 'online bidder'}), frozenset({'Rich'}), frozenset({'phone'})]"
s1_08_magnificent-jewels-6?locale=en,30,3,"[frozenset({'Megan'}), frozenset({'Carol', 'Caroline', 'Carolyn'}), frozenset({'phone'})]"
s1_23_important-watches-3,343,0,[]
s1_12_important-design-paris?locale=en,56,5,"[frozenset({'online'}), frozenset({'Atkinson'}), frozenset({'Eschatos'}), frozenset({'Benedict'}), frozenset({'Jacob'})]"
s1_08_magnificent-jewels-6?locale=en,199,3,"[frozenset({'Fairmount Ave'}), frozenset({'sir'}), frozenset({'Yvonne'})]"
s1_12_important-design-paris?locale=en,21,0,[]
s1_12_important-design-paris?locale=en,116,0,[]
s1_12_important-design-paris?locale=en,150,1,[frozenset({'Mario'})]
s1_23_important-watches-3,319,0,[]
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,114,5,"[frozenset({'online'}), frozenset({'Craig'}), frozenset({'Greg Waipio'}), frozenset({'David'}), frozenset({'Jackie'})]"
s1_08_magnificent-jewels-6?locale=en,178,3,"[frozenset({'online'}), frozenset({'gentleman'}), frozenset({'phone'})]"
s1_28_master-paintings-sculpture-part-i_,7,4,"[frozenset({'Allison'}), frozenset({'George Gordon'}), frozenset({'Freeman'}), frozenset({'Ian'})]"
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,142,0,[]
s1_12_important-design-paris?locale=en,166,1,[frozenset({'online'})]
s1_33_the-now-evening-auction?locale=en_contemporary-art-evening-auction-3?locale=en,15,2,"[frozenset({'online'}), frozenset({'Courtney'})]"
s1_22_surrealism-and-its-legacy?locale=en_,16,0,[]
s1_08_magnificent-jewels-6?locale=en,129,4,"[frozenset({'online'}), frozenset({'gentleman'}), frozenset({'Frankie'}), frozenset({'Sotheby'})]"
s1_12_important-design-paris?locale=en,57,1,[frozenset({'Euros'})]
s1_12_important-design-paris?locale=en,178,2,"[frozenset({'Euros'}), frozenset({'Bass Pro'})]"
s1_30_past-forward?locale=en_modernites,23,2,"[frozenset({'Emilio'}), frozenset({'So de Silva'})]"
s1_23_important-watches-3,269,3,"[frozenset({'Rafael'}), frozenset({'Barney'}), frozenset({'phone'})]"
s1_23_important-watches-3,260,2,"[frozenset({'online'}), frozenset({'Stratford'})]"
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,1019,7,"[frozenset({'Peter'}), frozenset({'Isabella', 'Isabel Pavan'}), frozenset({'Janet', 'Janet 1 minute'}), frozenset({'Jen', 'Jenny'}), frozenset({'Coaster Mutual'}), frozenset({'Simon'}), frozenset({'Stokes'})]"
s1_23_important-watches-3,331,3,"[frozenset({'Mighty'}), frozenset({'online'}), frozenset({'telephone', 'phone'})]"
s1_12_important-design-paris?locale=en,172,1,[frozenset({'online'})]
s1_18_art-contemporain-evening-sale-2?locale=en_,26,1,[frozenset({'Heroes'})]
s1_23_important-watches-3,335,1,[frozenset({'online'})]
s1_12_important-design-paris?locale=en,102,1,[frozenset({'phone'})]
s1_28_master-paintings-sculpture-part-i_,36,2,"[frozenset({'Frances'}), frozenset({'Chris', 'Christine raposo', 'Christine'})]"
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,7,3,"[frozenset({'Pinkie Pie'}), frozenset({'Patty'}), frozenset({'Hugo'})]"
s1_23_important-watches-3,287,3,"[frozenset({'online'}), frozenset({'Janet'}), frozenset({'phone'})]"
s1_23_important-watches-3,399,1,[frozenset({'online'})]
s1_33_the-now-evening-auction?locale=en_contemporary-art-evening-auction-3?locale=en,127,2,"[frozenset({'Frank Stella'}), frozenset({'Nick'})]"
s1_08_magnificent-jewels-6?locale=en,61,4,"[frozenset({'Olivier', 'Olivia'}), frozenset({'Jim'}), frozenset({'B.'}), frozenset({'phone'})]"
s1_23_important-watches-3,397,2,"[frozenset({'online'}), frozenset({'Philippe'})]"
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,151,5,"[frozenset({'Magritte'}), frozenset({'Jaden'}), frozenset({'Julian'}), frozenset({'Jordan'}), frozenset({'phone'})]"
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,113,4,"[frozenset({'A7iii'}), frozenset({'Ryan', 'Text Ryan'}), frozenset({'Jen'}), frozenset({'Ann Seton Hall'})]"
s1_22_surrealism-and-its-legacy?locale=en_,23,1,[frozenset({'J. O'})]
s1_08_magnificent-jewels-6?locale=en,209,2,"[frozenset({'sir'}), frozenset({'Vdara'})]"
s1_08_magnificent-jewels-6?locale=en,164,0,[]
s1_14_karl-karl-lagerfelds-estate?locale=en,40,3,"[frozenset({'Jasmine'}), frozenset({'Thunderman'}), frozenset({'Mario'})]"
s1_23_important-watches-3,236,4,"[frozenset({'Lee'}), frozenset({'online', 'Joanna', 'North Joanna', 'Joanne'}), frozenset({'phone'}), frozenset({'Sandrina'})]"
s1_14_karl-karl-lagerfelds-estate?locale=en,35,2,"[frozenset({'Ben Simmons'}), frozenset({'Messi Bookoo'})]"
s1_12_important-design-paris?locale=en,153,1,[frozenset({'Hummer'})]
s1_30_past-forward?locale=en_modernites,30,4,"[frozenset({'Kaufman'}), frozenset({'Circle'}), frozenset({'Phil. Mett', 'Phil', 'b l.'}), frozenset({'Mel'})]"
s1_08_magnificent-jewels-6?locale=en,50,4,"[frozenset({'Tiffany Dragon'}), frozenset({'Donald'}), frozenset({'phone'}), frozenset({'Joanna'})]"
s1_28_master-paintings-sculpture-part-i_,44,0,[]
s1_23_important-watches-3,415,0,[]
s1_12_important-design-paris?locale=en,7,0,[]
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,148,0,[]
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,159,2,"[frozenset({'Alex 1850'}), frozenset({'Julian'})]"
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,14,6,"[frozenset({'Mikey'}), frozenset({'online'}), frozenset({'telephone', 'phone'}), frozenset({'Convert'}), frozenset({'sir'}), frozenset({'gentleman'})]"
s1_33_the-now-evening-auction?locale=en_contemporary-art-evening-auction-3?locale=en,20,4,"[frozenset({'Cal'}), frozenset({'Mi B.', 'Michael'}), frozenset({'online'}), frozenset({'Hugo'})]"
s1_23_important-watches-3,396,3,"[frozenset({'Jill'}), frozenset({'online'}), frozenset({'Yes'})]"
s1_12_important-design-paris?locale=en,136,2,"[frozenset({'Jimmy Le I', 'Jimmy Le'}), frozenset({'Euros'})]"
s1_12_important-design-paris?locale=en,67,0,[]
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,1036,4,"[frozenset({'Turner'}), frozenset({'Jen'}), frozenset({'Freeman'}), frozenset({'Timothy 6', 'Timothy'})]"
s1_23_important-watches-3,383,1,[frozenset({'Let'})]
s1_14_karl-karl-lagerfelds-estate?locale=en,38,6,"[frozenset({'28000 Cosby', 'Cosby'}), frozenset({'Ahsan Khan'}), frozenset({'online'}), frozenset({'Rosa Park'}), frozenset({'Sami'}), frozenset({'Gmail'})]"
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,138,3,"[frozenset({'Amy'}), frozenset({'Mikey'}), frozenset({'Alex Escape', 'Alex Wong', 'Alex'})]"
s1_23_important-watches-3,222,5,"[frozenset({'Robert'}), frozenset({'Sally'}), frozenset({'telephone', 'phone'}), frozenset({'Jonathan'}), frozenset({'Ste B'})]"
s1_22_surrealism-and-its-legacy?locale=en_,15,2,"[frozenset({'Euros'}), frozenset({'phone'})]"
s1_23_important-watches-3,291,3,"[frozenset({'online'}), frozenset({'Bid'}), frozenset({'Bennett'})]"
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,2135,2,"[frozenset({'Foreman'}), frozenset({'Nicholas'})]"
s1_33_the-now-evening-auction?locale=en_contemporary-art-evening-auction-3?locale=en,21,1,"[frozenset({'David', 'David Rothschild'})]"
s1_30_past-forward?locale=en_modernites,107,0,[]
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,103,4,"[frozenset({'David', 'David Rothschild'}), frozenset({'Bruni'}), frozenset({'telephone', 'phone'}), frozenset({'Yuki'})]"
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,4,4,"[frozenset({'Ben', 'Ben Dollar'}), frozenset({'Stewart'}), frozenset({'telephone', 'phone'}), frozenset({'lady'})]"
s1_12_important-design-paris?locale=en,6,0,[]
s1_12_important-design-paris?locale=en,134,1,[frozenset({'Brewery Louisa'})]
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,10,1,[frozenset({'Ho Chi Minh'})]
s1_23_important-watches-3,342,1,"[frozenset({""Papa John's""})]"
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,125,3,"[frozenset({'Lost Jones'}), frozenset({'Max'}), frozenset({'Emax'})]"
s1_23_important-watches-3,248,1,[frozenset({'online'})]
s1_23_important-watches-3,267,2,"[frozenset({'online'}), frozenset({'Bid'})]"
s1_08_magnificent-jewels-6?locale=en,183,0,[]
s1_14_karl-karl-lagerfelds-estate?locale=en,56,2,"[frozenset({'Hassan Jameel'}), frozenset({'Plano'})]"
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,147,2,"[frozenset({'Nicole'}), frozenset({'Brad Pitt', ""Brad Pitt's"", 'Brad'})]"
s1_08_magnificent-jewels-6?locale=en,108,1,[frozenset({'Song'})]
s1_23_important-watches-3,345,0,[]
s1_23_important-watches-3,410,1,[frozenset({'online'})]
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,1026,3,"[frozenset({'online'}), frozenset({'Harris'}), frozenset({'Justina'})]"
s1_23_important-watches-3,421,1,[frozenset({'Jones Show'})]
s1_12_important-design-paris?locale=en,34,1,[frozenset({'Camila'})]
s1_23_important-watches-3,226,2,"[frozenset({'online'}), frozenset({'Joffrey'})]"
s1_23_important-watches-3,355,0,[]
s1_12_important-design-paris?locale=en,185,1,[frozenset({'Avocado'})]
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,104,14,"[frozenset({'Barbie'}), frozenset({'online', 'Stenson', 'phone', 'on line'}), frozenset({'Felix'}), frozenset({'Jacquees Jacquees', 'Jacquees'}), frozenset({'KB'}), frozenset({'Miller'}), frozenset({'Valencia'}), frozenset({'Perez'}), frozenset({'Howard Hewett'}), frozenset({'Molly'}), frozenset({'B.'}), frozenset({'Nope'}), frozenset({'Jackie', 'Jackie 10:5', ""Jackie 's"", 'Jack 600', 'Jacky', 'Jack'}), frozenset({'Freeman'})]"
s1_08_magnificent-jewels-6?locale=en,21,2,"[frozenset({'online'}), frozenset({'Headroom'})]"
s1_08_magnificent-jewels-6?locale=en,6,2,"[frozenset({'online'}), frozenset({'phone'})]"
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,3,5,"[frozenset({'Lisa Anil', 'Lisa', 'Lisa dentist', 'Lisa Dennison'}), frozenset({'Brad Penn', 'Brad'}), frozenset({'David'}), frozenset({'gentleman'}), frozenset({'phone'})]"
s1_08_magnificent-jewels-6?locale=en,157,0,[]
s1_12_important-design-paris?locale=en,71,2,"[frozenset({'Annabelle'}), frozenset({'phone'})]"
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,2109,9,"[frozenset({'Adriana'}), frozenset({'Florence'}), frozenset({'Max'}), frozenset({'Heather'}), frozenset({'online'}), frozenset({'Dana s. You', 'Dana'}), frozenset({'Landon Freeman'}), frozenset({'phone'}), frozenset({'Justina'})]"
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,110,1,[frozenset({'Brad'})]
s1_08_magnificent-jewels-6?locale=en,55,4,"[frozenset({'Megan', 'Meghan'}), frozenset({'Frank', 'Saint Francis', 'Francis'}), frozenset({'telephone', 'phone'}), frozenset({'Chrome'})]"
s1_28_master-paintings-sculpture-part-i_,26,1,[frozenset({'Thousand Oaks'})]
s1_08_magnificent-jewels-6?locale=en,130,1,[frozenset({'gentleman'})]
s1_28_master-paintings-sculpture-part-i_,31,7,"[frozenset({'Anacapa'}), frozenset({'Molly'}), frozenset({'Maria'}), frozenset({'Joe'}), frozenset({'George Washington', 'George', 'George Lopez'}), frozenset({'Rachel Royce'}), frozenset({'phone'})]"
s1_23_important-watches-3,402,0,[]
s1_12_important-design-paris?locale=en,170,3,"[frozenset({'Idris Elba'}), frozenset({'Buena Vista Lake'}), frozenset({'Mario'})]"
s1_30_past-forward?locale=en_modernites,113,0,[]
s1_12_important-design-paris?locale=en,43,1,[frozenset({'Idris Elba'})]
s1_18_art-contemporain-evening-sale-2?locale=en_,35,0,[]
s1_33_the-now-evening-auction?locale=en_contemporary-art-evening-auction-3?locale=en,17,2,"[frozenset({'online'}), frozenset({'Elizabeth'})]"
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,1011,5,"[frozenset({'Psalm'}), frozenset({'Yuki'}), frozenset({'Chance'}), frozenset({'Tanki'}), frozenset({'phone'})]"
s1_23_important-watches-3,221,4,"[frozenset({'Joanna', 'Johanna'}), frozenset({'online'}), frozenset({'phone'}), frozenset({'lady'})]"
s1_23_important-watches-3,340,0,[]
s1_23_important-watches-3,353,2,"[frozenset({'Patek Philippe'}), frozenset({'telephone', 'phone'})]"
s1_08_magnificent-jewels-6?locale=en,58,4,"[frozenset({'Olivier', 'Olivia'}), frozenset({'Harwell Godfrey'}), frozenset({'online'}), frozenset({'Louise Bennett'})]"
s1_08_magnificent-jewels-6?locale=en,159,1,[frozenset({'online'})]
s1_12_important-design-paris?locale=en,130,10,"[frozenset({'Ahsoka Tano'}), frozenset({'Alexander'}), frozenset({'Isaac'}), frozenset({'Susan'}), frozenset({'Papa'}), frozenset({'telephone', 'phone'}), frozenset({'Emily Winston'}), frozenset({'Natalie', 'Nathaniel'}), frozenset({'Lou'}), frozenset({'Kenny'})]"
s1_30_past-forward?locale=en_modernites,28,1,"[frozenset({'telephone', 'phone'})]"
s1_30_past-forward?locale=en_modernites,132,1,[frozenset({'phone'})]
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,126,6,"[frozenset({'Alex, Isabella', 'Stuart Isabella', 'Stuart Isabel', 'Isabel', 'Isabella', 'Alex'}), frozenset({'Lisa'}), frozenset({'Elegant'}), frozenset({'Mikey', 'Mike', 'Mike Tiffany'}), frozenset({'Micah'}), frozenset({'Eliza Eliza'})]"
s1_23_important-watches-3,243,2,"[frozenset({'B. Twelve thousand'}), frozenset({'online'})]"
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,13,1,[frozenset({'phone'})]
s1_30_past-forward?locale=en_modernites,128,3,"[frozenset({'Helena nouman Ali', 'Ali'}), frozenset({'McKenna Newman'}), frozenset({'Nick', 'Message Nick'})]"
s1_23_important-watches-3,201,4,"[frozenset({'online'}), frozenset({'Rich'}), frozenset({'phone'}), frozenset({'Ken', 'Jen'})]"
s1_22_surrealism-and-its-legacy?locale=en_,22,0,[]
s1_23_important-watches-3,369,1,[frozenset({'Johnson'})]
s1_12_important-design-paris?locale=en,61,3,"[frozenset({'Adamo'}), frozenset({'Tommy Wiseau'}), frozenset({'Add Vanilla Visa'})]"
s1_23_important-watches-3,251,2,"[frozenset({'online', 'online bidder'}), frozenset({'Ben'})]"
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,124,1,[frozenset({'Alex'})]
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,2126,4,"[frozenset({'Alex'}), frozenset({'Brian ! Check'}), frozenset({'Max'}), frozenset({'Francesca London', 'L Vortec'})]"
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,1014,2,"[frozenset({'Max'}), frozenset({'Judy'})]"
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,3,2,"[frozenset({'Yuki David', 'David', 'David Studio'}), frozenset({'Vizio P', 'Vizio P. 10500000'})]"
s1_08_magnificent-jewels-6?locale=en,144,1,[frozenset({'online'})]
s1_18_art-contemporain-evening-sale-2?locale=en_,3,1,[frozenset({'phone'})]
s1_23_important-watches-3,362,2,"[frozenset({'Omega'}), frozenset({'Pulte Homes'})]"
s1_12_important-design-paris?locale=en,154,2,"[frozenset({'David Whitten'}), frozenset({'Ahsoka'})]"
